run,method,seed,query_set,task,subset,ndcg_at_10
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050,2026,original,BrightRetrieval,earth_science,0.3680
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050,2026,original,BrightRetrieval,economics,0.2859
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050,2026,original,BrightRetrieval,psychology,0.3292
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050,2026,original,BrightRetrieval,robotics,0.1827
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050,2026,original,BrightRetrieval,stackoverflow,0.2866
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050,2026,original,BrightRetrieval,sustainable_living,0.2475
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050,2026,original,BrightRetrieval,pony,0.0210
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050,2026,original,BrightRetrieval,leetcode,0.0943
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050,2026,original,BrightRetrieval,aops,0.0245
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050,2026,original,BrightRetrieval,theoremqa_theorems,0.2950
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050,2026,original,BrightRetrieval,theoremqa_questions,0.1919
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050,3407,original,BrightRetrieval,biology,0.4535
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050,3407,original,BrightRetrieval,earth_science,0.3752
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050,3407,original,BrightRetrieval,economics,0.2784
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050,3407,original,BrightRetrieval,psychology,0.3502
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050,3407,original,BrightRetrieval,robotics,0.1793
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050,3407,original,BrightRetrieval,stackoverflow,0.2848
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050,3407,original,BrightRetrieval,sustainable_living,0.2540
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050,3407,original,BrightRetrieval,pony,0.0221
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050,3407,original,BrightRetrieval,leetcode,0.0950
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050,3407,original,BrightRetrieval,aops,0.0228
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050,3407,original,BrightRetrieval,theoremqa_theorems,0.2871
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050,3407,original,BrightRetrieval,theoremqa_questions,0.1938
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050,42,original,BrightRetrieval,biology,0.4424
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050,42,original,BrightRetrieval,earth_science,0.3698
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050,42,original,BrightRetrieval,economics,0.2804
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050,42,original,BrightRetrieval,psychology,0.3436
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050,42,original,BrightRetrieval,robotics,0.1769
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050,42,original,BrightRetrieval,stackoverflow,0.3038
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050,42,original,BrightRetrieval,sustainable_living,0.2483
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050,42,original,BrightRetrieval,pony,0.0229
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050,42,original,BrightRetrieval,leetcode,0.0940
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050,42,original,BrightRetrieval,aops,0.0230
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050,42,original,BrightRetrieval,theoremqa_theorems,0.2921
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Pairwise050,42,original,BrightRetrieval,theoremqa_questions,0.1912
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1,2026,original,BrightRetrieval,biology,0.4070
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1,2026,original,BrightRetrieval,earth_science,0.3809
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1,2026,original,BrightRetrieval,economics,0.2828
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1,2026,original,BrightRetrieval,psychology,0.3422
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1,2026,original,BrightRetrieval,robotics,0.1762
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1,2026,original,BrightRetrieval,stackoverflow,0.2574
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1,2026,original,BrightRetrieval,sustainable_living,0.2313
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1,2026,original,BrightRetrieval,pony,0.0244
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1,2026,original,BrightRetrieval,leetcode,0.0968
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1,2026,original,BrightRetrieval,aops,0.0271
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1,2026,original,BrightRetrieval,theoremqa_theorems,0.3135
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1,2026,original,BrightRetrieval,theoremqa_questions,0.1935
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1,3407,original,BrightRetrieval,biology,0.3911
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1,3407,original,BrightRetrieval,earth_science,0.3704
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1,3407,original,BrightRetrieval,economics,0.2832
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1,3407,original,BrightRetrieval,psychology,0.3494
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1,3407,original,BrightRetrieval,robotics,0.1762
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1,3407,original,BrightRetrieval,stackoverflow,0.2604
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1,3407,original,BrightRetrieval,sustainable_living,0.2440
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1,3407,original,BrightRetrieval,pony,0.0228
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1,3407,original,BrightRetrieval,leetcode,0.0965
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1,3407,original,BrightRetrieval,aops,0.0268
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1,3407,original,BrightRetrieval,theoremqa_theorems,0.2897
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1,3407,original,BrightRetrieval,theoremqa_questions,0.1963
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1,42,original,BrightRetrieval,biology,0.4095
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1,42,original,BrightRetrieval,earth_science,0.3770
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1,42,original,BrightRetrieval,economics,0.2784
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1,42,original,BrightRetrieval,psychology,0.3500
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1,42,original,BrightRetrieval,robotics,0.1810
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1,42,original,BrightRetrieval,stackoverflow,0.2602
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1,42,original,BrightRetrieval,sustainable_living,0.2373
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1,42,original,BrightRetrieval,pony,0.0228
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1,42,original,BrightRetrieval,leetcode,0.0975
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1,42,original,BrightRetrieval,aops,0.0245
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1,42,original,BrightRetrieval,theoremqa_theorems,0.2944
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K1-T1,42,original,BrightRetrieval,theoremqa_questions,0.1945
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050,2026,original,BrightRetrieval,biology,0.3973
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050,2026,original,BrightRetrieval,earth_science,0.3498
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050,2026,original,BrightRetrieval,economics,0.2792
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050,2026,original,BrightRetrieval,psychology,0.3435
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050,2026,original,BrightRetrieval,robotics,0.1885
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050,2026,original,BrightRetrieval,stackoverflow,0.2808
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050,2026,original,BrightRetrieval,sustainable_living,0.2444
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050,2026,original,BrightRetrieval,pony,0.0226
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050,2026,original,BrightRetrieval,leetcode,0.1038
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050,2026,original,BrightRetrieval,aops,0.0274
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050,2026,original,BrightRetrieval,theoremqa_theorems,0.3042
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050,2026,original,BrightRetrieval,theoremqa_questions,0.1962
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050,3407,original,BrightRetrieval,biology,0.3867
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050,3407,original,BrightRetrieval,earth_science,0.3553
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050,3407,original,BrightRetrieval,economics,0.2692
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050,3407,original,BrightRetrieval,psychology,0.3435
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050,3407,original,BrightRetrieval,robotics,0.1844
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050,3407,original,BrightRetrieval,stackoverflow,0.2710
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050,3407,original,BrightRetrieval,sustainable_living,0.2428
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050,3407,original,BrightRetrieval,pony,0.0226
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050,3407,original,BrightRetrieval,leetcode,0.0984
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050,3407,original,BrightRetrieval,aops,0.0285
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050,3407,original,BrightRetrieval,theoremqa_theorems,0.2985
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050-Seed3407-s3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050,3407,original,BrightRetrieval,theoremqa_questions,0.2039
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050,42,original,BrightRetrieval,biology,0.4186
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050,42,original,BrightRetrieval,earth_science,0.3593
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050,42,original,BrightRetrieval,economics,0.2720
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050,42,original,BrightRetrieval,psychology,0.3461
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050,42,original,BrightRetrieval,robotics,0.1809
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050,42,original,BrightRetrieval,stackoverflow,0.2886
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050,42,original,BrightRetrieval,sustainable_living,0.2518
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050,42,original,BrightRetrieval,pony,0.0232
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050,42,original,BrightRetrieval,leetcode,0.0968
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050,42,original,BrightRetrieval,aops,0.0262
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050,42,original,BrightRetrieval,theoremqa_theorems,0.3130
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050-s42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Pairwise050,42,original,BrightRetrieval,theoremqa_questions,0.1998
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1,2026,original,BrightRetrieval,biology,0.3776
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1,2026,original,BrightRetrieval,earth_science,0.3563
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1,2026,original,BrightRetrieval,economics,0.2672
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1,2026,original,BrightRetrieval,psychology,0.3338
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1,2026,original,BrightRetrieval,robotics,0.1718
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1,2026,original,BrightRetrieval,stackoverflow,0.2718
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1,2026,original,BrightRetrieval,sustainable_living,0.2352
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1,2026,original,BrightRetrieval,pony,0.0232
G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K15-T1,2026,original,BrightRetrieval,leetcode,0.1071
