backbone,method,seed,run,query_set,subset,ndcg_at_10,score,run_status,source
06b,lambdaloss,42,G1-R2-LL-Graded,gpt4-reasoning,robotics,0.18539999999999998,18.54,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-LL-Graded-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-LL-Graded-s42__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,lambdaloss,42,G1-R2-LL-Graded,gpt4-reasoning,stackoverflow,0.26699,26.699,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-LL-Graded-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-LL-Graded-s42__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,lambdaloss,42,G1-R2-LL-Graded,gpt4-reasoning,sustainable_living,0.28537,28.537000000000003,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-LL-Graded-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-LL-Graded-s42__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,lambdaloss,42,G1-R2-LL-Graded,gpt4-reasoning,pony,0.03783,3.7830000000000004,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-LL-Graded-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-LL-Graded-s42__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,lambdaloss,42,G1-R2-LL-Graded,gpt4-reasoning,leetcode,0.1279,12.790000000000001,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-LL-Graded-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-LL-Graded-s42__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,lambdaloss,42,G1-R2-LL-Graded,gpt4-reasoning,aops,0.03214,3.2140000000000004,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-LL-Graded-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-LL-Graded-s42__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,lambdaloss,42,G1-R2-LL-Graded,gpt4-reasoning,theoremqa_theorems,0.36195,36.195,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-LL-Graded-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-LL-Graded-s42__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,lambdaloss,42,G1-R2-LL-Graded,gpt4-reasoning,theoremqa_questions,0.20533,20.533,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-LL-Graded-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-LL-Graded-s42__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,lambdaloss,3407,G1-R2-LL-Graded-Seed3407,gpt4-reasoning,biology,0.35728000000000004,35.728,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-LL-Graded-Seed3407-s3407/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-LL-Graded-Seed3407-s3407__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,lambdaloss,3407,G1-R2-LL-Graded-Seed3407,gpt4-reasoning,earth_science,0.3788,37.88,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-LL-Graded-Seed3407-s3407/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-LL-Graded-Seed3407-s3407__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,lambdaloss,3407,G1-R2-LL-Graded-Seed3407,gpt4-reasoning,economics,0.2751,27.51,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-LL-Graded-Seed3407-s3407/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-LL-Graded-Seed3407-s3407__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,lambdaloss,3407,G1-R2-LL-Graded-Seed3407,gpt4-reasoning,psychology,0.35301000000000005,35.301,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-LL-Graded-Seed3407-s3407/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-LL-Graded-Seed3407-s3407__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,lambdaloss,3407,G1-R2-LL-Graded-Seed3407,gpt4-reasoning,robotics,0.18119,18.119,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-LL-Graded-Seed3407-s3407/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-LL-Graded-Seed3407-s3407__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,lambdaloss,3407,G1-R2-LL-Graded-Seed3407,gpt4-reasoning,stackoverflow,0.28644,28.644,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-LL-Graded-Seed3407-s3407/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-LL-Graded-Seed3407-s3407__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,lambdaloss,3407,G1-R2-LL-Graded-Seed3407,gpt4-reasoning,sustainable_living,0.28872,28.871999999999996,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-LL-Graded-Seed3407-s3407/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-LL-Graded-Seed3407-s3407__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,lambdaloss,3407,G1-R2-LL-Graded-Seed3407,gpt4-reasoning,pony,0.03063,3.063,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-LL-Graded-Seed3407-s3407/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-LL-Graded-Seed3407-s3407__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,lambdaloss,3407,G1-R2-LL-Graded-Seed3407,gpt4-reasoning,leetcode,0.12263,12.263,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-LL-Graded-Seed3407-s3407/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-LL-Graded-Seed3407-s3407__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,lambdaloss,3407,G1-R2-LL-Graded-Seed3407,gpt4-reasoning,aops,0.03031,3.031,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-LL-Graded-Seed3407-s3407/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-LL-Graded-Seed3407-s3407__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,lambdaloss,3407,G1-R2-LL-Graded-Seed3407,gpt4-reasoning,theoremqa_theorems,0.36318,36.318,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-LL-Graded-Seed3407-s3407/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-LL-Graded-Seed3407-s3407__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,lambdaloss,3407,G1-R2-LL-Graded-Seed3407,gpt4-reasoning,theoremqa_questions,0.20751,20.751,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-LL-Graded-Seed3407-s3407/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-LL-Graded-Seed3407-s3407__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,lambdaloss,2026,G1-R2-LL-Graded-Seed2026,gpt4-reasoning,biology,0.3618,36.18,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-LL-Graded-Seed2026-s2026/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-LL-Graded-Seed2026-s2026__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,lambdaloss,2026,G1-R2-LL-Graded-Seed2026,gpt4-reasoning,earth_science,0.38438,38.438,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-LL-Graded-Seed2026-s2026/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-LL-Graded-Seed2026-s2026__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,lambdaloss,2026,G1-R2-LL-Graded-Seed2026,gpt4-reasoning,economics,0.28902,28.902,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-LL-Graded-Seed2026-s2026/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-LL-Graded-Seed2026-s2026__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,lambdaloss,2026,G1-R2-LL-Graded-Seed2026,gpt4-reasoning,psychology,0.3637699999999999,36.376999999999995,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-LL-Graded-Seed2026-s2026/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-LL-Graded-Seed2026-s2026__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,lambdaloss,2026,G1-R2-LL-Graded-Seed2026,gpt4-reasoning,robotics,0.18328,18.328,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-LL-Graded-Seed2026-s2026/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-LL-Graded-Seed2026-s2026__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,lambdaloss,2026,G1-R2-LL-Graded-Seed2026,gpt4-reasoning,stackoverflow,0.27684,27.683999999999997,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-LL-Graded-Seed2026-s2026/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-LL-Graded-Seed2026-s2026__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,lambdaloss,2026,G1-R2-LL-Graded-Seed2026,gpt4-reasoning,sustainable_living,0.28939,28.938999999999997,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-LL-Graded-Seed2026-s2026/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-LL-Graded-Seed2026-s2026__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,lambdaloss,2026,G1-R2-LL-Graded-Seed2026,gpt4-reasoning,pony,0.03665,3.665,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-LL-Graded-Seed2026-s2026/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-LL-Graded-Seed2026-s2026__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,lambdaloss,2026,G1-R2-LL-Graded-Seed2026,gpt4-reasoning,leetcode,0.1286,12.86,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-LL-Graded-Seed2026-s2026/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-LL-Graded-Seed2026-s2026__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,lambdaloss,2026,G1-R2-LL-Graded-Seed2026,gpt4-reasoning,aops,0.03232,3.232,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-LL-Graded-Seed2026-s2026/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-LL-Graded-Seed2026-s2026__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,lambdaloss,2026,G1-R2-LL-Graded-Seed2026,gpt4-reasoning,theoremqa_theorems,0.36407000000000006,36.407000000000004,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-LL-Graded-Seed2026-s2026/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-LL-Graded-Seed2026-s2026__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,lambdaloss,2026,G1-R2-LL-Graded-Seed2026,gpt4-reasoning,theoremqa_questions,0.2101,21.01,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-LL-Graded-Seed2026-s2026/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-LL-Graded-Seed2026-s2026__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,reler,42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050,gpt4-reasoning,biology,0.47906,47.906,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-s42__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,reler,42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050,gpt4-reasoning,earth_science,0.48772999999999994,48.772999999999996,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-s42__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,reler,42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050,gpt4-reasoning,economics,0.31136,31.136000000000003,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-s42__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,reler,42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050,gpt4-reasoning,psychology,0.40914,40.914,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-s42__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,reler,42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050,gpt4-reasoning,robotics,0.18446,18.446,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-s42__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,reler,42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050,gpt4-reasoning,stackoverflow,0.34369,34.369,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-s42__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,reler,42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050,gpt4-reasoning,sustainable_living,0.266,26.6,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-s42__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,reler,42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050,gpt4-reasoning,pony,0.06838,6.837999999999999,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-s42__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,reler,42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050,gpt4-reasoning,leetcode,0.09445,9.445,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-s42__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,reler,42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050,gpt4-reasoning,aops,0.0269,2.69,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-s42__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,reler,42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050,gpt4-reasoning,theoremqa_theorems,0.38923,38.923,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-s42__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,reler,42,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050,gpt4-reasoning,theoremqa_questions,0.19755,19.755,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-s42/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-s42__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,reler,3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407,gpt4-reasoning,biology,0.48095,48.095,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,reler,3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407,gpt4-reasoning,earth_science,0.49156,49.156,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,reler,3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407,gpt4-reasoning,economics,0.30434,30.434,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,reler,3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407,gpt4-reasoning,psychology,0.41609,41.609,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,reler,3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407,gpt4-reasoning,robotics,0.18597999999999998,18.598,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,reler,3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407,gpt4-reasoning,stackoverflow,0.32780000000000004,32.78,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,reler,3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407,gpt4-reasoning,sustainable_living,0.26512,26.512,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,reler,3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407,gpt4-reasoning,pony,0.06168,6.168,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
06b,reler,3407,G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407,gpt4-reasoning,leetcode,0.10427,10.427,complete,/mnt/tidal-alsh-share2/dataset/liuqi18/E2Rank/checkpoints/iclr2027-final-k0/G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407/mteb_eval/bright_gpt_reasoning/query-gpt4-reasoning/iclr2027-final-k0__G1-R2-RL-GradedNDCG64-CP-Align070-ShortlistUniform-K0-T1-Pairwise050-Seed3407-s3407__tokens-v2__pool-fp32/no_revision_available/BrightRetrieval.json
